Zeit;Kanal A
(ms);(V)

-495,43996767;0,79739790
-495,42996767;0,79739790
-495,41996767;0,75049210
-495,40996767;0,79739790
-495,39996767;0,79739790
-495,38996767;0,79739790
-495,37996767;0,79739790
-495,36996767;0,79739790
-495,35996767;0,75049210
-495,34996767;0,79739790
-495,33996767;0,75049210
-495,32996767;0,75049210
-495,31996767;0,79739790
-495,30996767;0,75049210
-495,29996768;0,79739790
-495,28996768;0,75049210
-495,27996768;0,79739790
-495,26996768;0,79739790
-495,25996768;0,79739790
-495,24996768;0,75049210
-495,23996768;0,79739790
-495,22996768;0,75049210
-495,21996768;0,79739790
-495,20996768;0,75049210
-495,19996768;0,75049210
-495,18996768;0,75049210
-495,17996768;0,75049210
-495,16996768;0,75049210
-495,15996768;0,75049210
-495,14996768;0,75049210
-495,13996768;0,75049210
-495,12996768;0,75049210
-495,11996768;0,79739790
-495,10996768;0,75049210
-495,09996768;0,75049210
-495,08996768;0,75049210
-495,07996768;0,75049210
-495,06996768;0,79739790
-495,05996768;0,79739790
-495,04996768;0,75049210
-495,03996768;0,75049210
-495,02996768;0,75049210
-495,01996768;0,79739790
-495,00996768;0,79739790
-494,99996768;0,79739790
-494,98996768;0,79739790
-494,97996768;0,75049210
-494,96996768;0,79739790
-494,95996768;0,79739790
-494,94996768;0,75049210
-494,93996768;0,75049210
-494,92996768;0,79739790
-494,91996768;0,79739790
-494,90996769;0,75049210
-494,89996769;0,75049210
-494,88996769;0,79739790
-494,87996769;0,79739790
-494,86996769;0,75049210
-494,85996769;0,79739790
-494,84996769;0,75049210
-494,83996769;0,75049210
-494,82996769;0,75049210
-494,81996769;0,70358630
-494,80996769;0,75049210
-494,79996769;0,79739790
-494,78996769;0,75049210
-494,77996769;0,79739790
-494,76996769;0,79739790
-494,75996769;0,75049210
-494,74996769;0,75049210
-494,73996769;0,79739790
-494,72996769;0,75049210
-494,71996769;0,75049210
-494,70996769;0,75049210
-494,69996769;0,79739790
-494,68996769;0,79739790
-494,67996769;0,79739790
-494,66996769;0,79739790
-494,65996769;0,79739790
-494,64996769;0,79739790
-494,63996769;0,75049210
-494,62996769;0,75049210
-494,61996769;0,79739790
-494,60996769;0,79739790
-494,59996769;0,75049210
-494,58996769;0,79739790
-494,57996769;0,75049210
-494,56996769;0,75049210
-494,55996769;0,75049210
-494,54996769;0,79739790
-494,53996769;0,79739790
-494,52996769;0,79739790
-494,51996769;0,79739790
-494,50996770;0,79739790
-494,49996770;0,75049210
-494,48996770;0,75049210
-494,47996770;0,75049210
-494,46996770;0,79739790
-494,45996770;0,79739790
-494,44996770;0,79739790
-494,43996770;0,79739790
-494,42996770;0,75049210
-494,41996770;0,75049210
-494,40996770;0,75049210
-494,39996770;0,75049210
-494,38996770;0,79739790
-494,37996770;0,79739790
-494,36996770;0,79739790
-494,35996770;0,79739790
-494,34996770;0,79739790
-494,33996770;0,79739790
-494,32996770;0,79739790
-494,31996770;0,75049210
-494,30996770;0,75049210
-494,29996770;0,75049210
-494,28996770;0,79739790
-494,27996770;0,79739790
-494,26996770;0,79739790
-494,25996770;0,75049210
-494,24996770;0,75049210
-494,23996770;0,79739790
-494,22996770;0,79739790
-494,21996770;0,79739790
-494,20996770;0,75049210
-494,19996770;0,79739790
-494,18996770;0,79739790
-494,17996770;0,79739790
-494,16996770;0,79739790
-494,15996770;0,79739790
-494,14996770;0,79739790
-494,13996770;0,79739790
-494,12996770;0,79739790
-494,11996771;0,79739790
-494,10996771;0,79739790
-494,09996771;0,79739790
-494,08996771;0,79739790
-494,07996771;0,79739790
-494,06996771;0,79739790
-494,05996771;0,79739790
-494,04996771;0,75049210
-494,03996771;0,79739790
-494,02996771;0,79739790
-494,01996771;0,79739790
-494,00996771;0,79739790
-493,99996771;0,79739790
-493,98996771;0,79739790
-493,97996771;0,79739790
-493,96996771;0,79739790
-493,95996771;0,79739790
-493,94996771;0,79739790
-493,93996771;0,79739790
-493,92996771;0,79739790
-493,91996771;0,75049210
-493,90996771;0,75049210
-493,89996771;0,79739790
-493,88996771;0,79739790
-493,87996771;0,75049210
-493,86996771;0,79739790
-493,85996771;0,79739790
-493,84996771;0,79739790
-493,83996771;0,79739790
-493,82996771;0,79739790
-493,81996771;0,75049210
-493,80996771;0,79739790
-493,79996771;0,75049210
-493,78996771;0,79739790
-493,77996771;0,79739790
-493,76996771;0,79739790
-493,75996771;0,79739790
-493,74996771;0,75049210
-493,73996771;0,75049210
-493,72996771;0,79739790
-493,71996772;0,79739790
-493,70996772;0,75049210
-493,69996772;0,79739790
-493,68996772;0,75049210
-493,67996772;0,79739790
-493,66996772;0,75049210
-493,65996772;0,75049210
-493,64996772;0,75049210
-493,63996772;0,75049210
-493,62996772;0,79739790
-493,61996772;0,79739790
-493,60996772;0,75049210
-493,59996772;0,75049210
-493,58996772;0,79739790
-493,57996772;0,79739790
-493,56996772;0,75049210
-493,55996772;0,75049210
-493,54996772;0,75049210
-493,53996772;0,79739790
-493,52996772;0,75049210
-493,51996772;0,79739790
-493,50996772;0,79739790
-493,49996772;0,79739790
-493,48996772;0,75049210
-493,47996772;0,75049210
-493,46996772;0,79739790
-493,45996772;0,79739790
-493,44996772;0,75049210
-493,43996772;0,79739790
-493,42996772;0,79739790
-493,41996772;0,75049210
-493,40996772;0,75049210
-493,39996772;0,75049210
-493,38996772;0,75049210
-493,37996772;0,79739790
-493,36996772;0,75049210
-493,35996772;0,75049210
-493,34996772;0,79739790
-493,33996772;0,79739790
-493,32996773;0,79739790
-493,31996773;0,75049210
-493,30996773;0,79739790
-493,29996773;0,75049210
-493,28996773;0,75049210
-493,27996773;0,79739790
-493,26996773;0,79739790
-493,25996773;0,79739790
-493,24996773;0,75049210
-493,23996773;0,79739790
-493,22996773;0,79739790
-493,21996773;0,79739790
-493,20996773;0,79739790
-493,19996773;0,79739790
-493,18996773;0,79739790
-493,17996773;0,75049210
-493,16996773;0,79739790
-493,15996773;0,79739790
-493,14996773;0,79739790
-493,13996773;0,79739790
-493,12996773;0,75049210
-493,11996773;0,79739790
-493,10996773;0,79739790
-493,09996773;0,79739790
-493,08996773;0,79739790
-493,07996773;0,79739790
-493,06996773;0,79739790
-493,05996773;0,79739790
-493,04996773;0,79739790
-493,03996773;0,79739790
-493,02996773;0,79739790
-493,01996773;0,79739790
-493,00996773;0,79739790
-492,99996773;0,79739790
-492,98996773;0,79739790
-492,97996773;0,75049210
-492,96996773;0,79739790
-492,95996773;0,79739790
-492,94996773;0,75049210
-492,93996773;0,79739790
-492,92996774;0,79739790
-492,91996774;0,79739790
-492,90996774;0,79739790
-492,89996774;0,75049210
-492,88996774;0,79739790
-492,87996774;0,79739790
-492,86996774;0,75049210
-492,85996774;0,79739790
-492,84996774;0,75049210
-492,83996774;0,75049210
-492,82996774;0,75049210
-492,81996774;0,75049210
-492,80996774;0,75049210
-492,79996774;0,75049210
-492,78996774;0,75049210
-492,77996774;0,79739790
-492,76996774;0,75049210
-492,75996774;0,75049210
-492,74996774;0,79739790
-492,73996774;0,75049210
-492,72996774;0,79739790
-492,71996774;0,75049210
-492,70996774;0,79739790
-492,69996774;0,75049210
-492,68996774;0,75049210
-492,67996774;0,79739790
-492,66996774;0,79739790
-492,65996774;0,79739790
-492,64996774;0,79739790
-492,63996774;0,75049210
-492,62996774;0,79739790
-492,61996774;0,79739790
-492,60996774;0,79739790
-492,59996774;0,75049210
-492,58996774;0,79739790
-492,57996774;0,75049210
-492,56996774;0,75049210
-492,55996774;0,75049210
-492,54996774;0,79739790
-492,53996774;0,79739790
-492,52996775;0,79739790
-492,51996775;0,79739790
-492,50996775;0,75049210
-492,49996775;0,75049210
-492,48996775;0,75049210
-492,47996775;0,75049210
-492,46996775;0,79739790
-492,45996775;0,75049210
-492,44996775;0,79739790
-492,43996775;0,79739790
-492,42996775;0,75049210
-492,41996775;0,75049210
-492,40996775;0,75049210
-492,39996775;0,79739790
-492,38996775;0,79739790
-492,37996775;0,75049210
-492,36996775;0,75049210
-492,35996775;0,79739790
