Zeit;Kanal A
(ms);(V)

-492,57001377;0,89013280
-492,56001377;0,89013280
-492,55001377;0,89013280
-492,54001377;0,89013280
-492,53001377;0,89013280
-492,52001377;0,89013280
-492,51001377;0,89013280
-492,50001377;0,89013280
-492,49001377;0,89013280
-492,48001377;0,89013280
-492,47001377;0,89013280
-492,46001377;0,89013280
-492,45001377;0,89013280
-492,44001377;0,89013280
-492,43001377;0,89013280
-492,42001377;0,89013280
-492,41001377;0,89013280
-492,40001377;0,89013280
-492,39001377;0,89013280
-492,38001377;0,89013280
-492,37001377;0,89013280
-492,36001377;0,89013280
-492,35001377;0,89013280
-492,34001377;0,89013280
-492,33001377;0,84322710
-492,32001377;0,89013280
-492,31001377;0,84322710
-492,30001378;0,89013280
-492,29001378;0,89013280
-492,28001378;0,89013280
-492,27001378;0,89013280
-492,26001378;0,89013280
-492,25001378;0,89013280
-492,24001378;0,89013280
-492,23001378;0,89013280
-492,22001378;0,89013280
-492,21001378;0,93688480
-492,20001378;0,93688480
-492,19001378;0,89013280
-492,18001378;0,89013280
-492,17001378;0,89013280
-492,16001378;0,89013280
-492,15001378;0,89013280
-492,14001378;0,89013280
-492,13001378;0,89013280
-492,12001378;0,89013280
-492,11001378;0,89013280
-492,10001378;0,89013280
-492,09001378;0,89013280
-492,08001378;0,89013280
-492,07001378;0,89013280
-492,06001378;0,93688480
-492,05001378;0,89013280
-492,04001378;0,89013280
-492,03001378;0,89013280
-492,02001378;0,89013280
-492,01001378;0,89013280
-492,00001378;0,89013280
-491,99001378;0,89013280
-491,98001378;0,89013280
-491,97001378;0,93688480
-491,96001378;0,89013280
-491,95001378;0,89013280
-491,94001378;0,89013280
-491,93001378;0,89013280
-491,92001378;0,89013280
-491,91001378;0,89013280
-491,90001379;0,89013280
-491,89001379;0,89013280
-491,88001379;0,89013280
-491,87001379;0,89013280
-491,86001379;0,89013280
-491,85001379;0,89013280
-491,84001379;0,89013280
-491,83001379;0,89013280
-491,82001379;0,84322710
-491,81001379;0,89013280
-491,80001379;0,84322710
-491,79001379;0,89013280
-491,78001379;0,89013280
-491,77001379;0,89013280
-491,76001379;0,89013280
-491,75001379;0,89013280
-491,74001379;0,89013280
-491,73001379;0,89013280
-491,72001379;0,89013280
-491,71001379;0,89013280
-491,70001379;0,89013280
-491,69001379;0,89013280
-491,68001379;0,89013280
-491,67001379;0,89013280
-491,66001379;0,89013280
-491,65001379;0,89013280
-491,64001379;0,89013280
-491,63001379;0,89013280
-491,62001379;0,89013280
-491,61001379;0,89013280
-491,60001379;0,84322710
-491,59001379;0,89013280
-491,58001379;0,89013280
-491,57001379;0,89013280
-491,56001379;0,89013280
-491,55001379;0,89013280
-491,54001379;0,89013280
-491,53001379;0,89013280
-491,52001379;0,89013280
-491,51001380;0,89013280
-491,50001380;0,89013280
-491,49001380;0,89013280
-491,48001380;0,89013280
-491,47001380;0,89013280
-491,46001380;0,93688480
-491,45001380;0,89013280
-491,44001380;0,89013280
-491,43001380;0,89013280
-491,42001380;0,89013280
-491,41001380;0,89013280
-491,40001380;0,93688480
-491,39001380;0,89013280
-491,38001380;0,89013280
-491,37001380;0,89013280
-491,36001380;0,89013280
-491,35001380;0,89013280
-491,34001380;0,89013280
-491,33001380;0,89013280
-491,32001380;0,89013280
-491,31001380;0,89013280
-491,30001380;0,89013280
-491,29001380;0,89013280
-491,28001380;0,89013280
-491,27001380;0,89013280
-491,26001380;0,89013280
-491,25001380;0,89013280
-491,24001380;0,89013280
-491,23001380;0,89013280
-491,22001380;0,89013280
-491,21001380;0,89013280
-491,20001380;0,89013280
-491,19001380;0,89013280
-491,18001380;0,89013280
-491,17001380;0,84322710
-491,16001380;0,89013280
-491,15001380;0,89013280
-491,14001380;0,89013280
-491,13001380;0,89013280
-491,12001380;0,89013280
-491,11001381;0,89013280
-491,10001381;0,89013280
-491,09001381;0,84322710
-491,08001381;0,89013280
-491,07001381;0,89013280
-491,06001381;0,89013280
-491,05001381;0,84322710
-491,04001381;0,89013280
-491,03001381;0,89013280
-491,02001381;0,89013280
-491,01001381;0,93688480
-491,00001381;0,84322710
-490,99001381;0,89013280
-490,98001381;0,89013280
-490,97001381;0,93688480
-490,96001381;0,89013280
-490,95001381;0,89013280
-490,94001381;0,89013280
-490,93001381;0,89013280
-490,92001381;0,89013280
-490,91001381;0,89013280
-490,90001381;0,89013280
-490,89001381;0,89013280
-490,88001381;0,89013280
-490,87001381;0,89013280
-490,86001381;0,89013280
-490,85001381;0,84322710
-490,84001381;0,89013280
-490,83001381;0,89013280
-490,82001381;0,89013280
-490,81001381;0,89013280
-490,80001381;0,84322710
-490,79001381;0,89013280
-490,78001381;0,89013280
-490,77001381;0,93688480
-490,76001381;0,89013280
-490,75001381;0,89013280
-490,74001381;0,89013280
-490,73001381;0,93688480
-490,72001382;0,89013280
-490,71001382;0,84322710
-490,70001382;0,89013280
-490,69001382;0,89013280
-490,68001382;0,84322710
-490,67001382;0,89013280
-490,66001382;0,89013280
-490,65001382;0,89013280
-490,64001382;0,89013280
-490,63001382;0,89013280
-490,62001382;0,89013280
-490,61001382;0,89013280
-490,60001382;0,89013280
-490,59001382;0,89013280
-490,58001382;0,89013280
-490,57001382;0,89013280
-490,56001382;0,89013280
-490,55001382;0,89013280
-490,54001382;0,89013280
-490,53001382;0,89013280
-490,52001382;0,89013280
-490,51001382;0,89013280
-490,50001382;0,89013280
-490,49001382;0,89013280
-490,48001382;0,89013280
-490,47001382;0,89013280
-490,46001382;0,89013280
-490,45001382;0,89013280
-490,44001382;0,89013280
-490,43001382;0,89013280
-490,42001382;0,89013280
-490,41001382;0,89013280
-490,40001382;0,84322710
-490,39001382;0,84322710
-490,38001382;0,89013280
-490,37001382;0,89013280
-490,36001382;0,89013280
-490,35001382;0,89013280
-490,34001382;0,89013280
-490,33001382;0,89013280
-490,32001383;0,89013280
-490,31001383;0,89013280
-490,30001383;0,89013280
-490,29001383;0,89013280
-490,28001383;0,89013280
-490,27001383;0,89013280
-490,26001383;0,89013280
-490,25001383;0,89013280
-490,24001383;0,89013280
-490,23001383;0,89013280
-490,22001383;0,89013280
-490,21001383;0,89013280
-490,20001383;0,89013280
-490,19001383;0,89013280
-490,18001383;0,89013280
-490,17001383;0,89013280
-490,16001383;0,89013280
-490,15001383;0,89013280
-490,14001383;0,89013280
-490,13001383;0,89013280
-490,12001383;0,93688480
-490,11001383;0,89013280
-490,10001383;0,89013280
-490,09001383;0,89013280
-490,08001383;0,84322710
-490,07001383;0,89013280
-490,06001383;0,89013280
-490,05001383;0,89013280
-490,04001383;0,89013280
-490,03001383;0,89013280
-490,02001383;0,89013280
-490,01001383;0,89013280
-490,00001383;0,89013280
-489,99001383;0,89013280
-489,98001383;0,89013280
-489,97001383;0,93688480
-489,96001383;0,89013280
-489,95001383;0,89013280
-489,94001383;0,89013280
-489,93001383;0,89013280
-489,92001384;0,89013280
-489,91001384;0,89013280
-489,90001384;0,89013280
-489,89001384;0,89013280
-489,88001384;0,89013280
-489,87001384;0,89013280
-489,86001384;0,89013280
-489,85001384;0,89013280
-489,84001384;0,89013280
-489,83001384;0,89013280
-489,82001384;0,89013280
-489,81001384;0,89013280
-489,80001384;0,89013280
-489,79001384;0,89013280
-489,78001384;0,89013280
-489,77001384;0,89013280
-489,76001384;0,89013280
-489,75001384;0,89013280
-489,74001384;0,89013280
-489,73001384;0,89013280
-489,72001384;0,89013280
-489,71001384;0,89013280
-489,70001384;0,89013280
-489,69001384;0,89013280
-489,68001384;0,89013280
-489,67001384;0,89013280
-489,66001384;0,89013280
-489,65001384;0,89013280
-489,64001384;0,89013280
-489,63001384;0,89013280
-489,62001384;0,89013280
-489,61001384;0,89013280
-489,60001384;0,89013280
-489,59001384;0,89013280
-489,58001384;0,89013280
-489,57001384;0,84322710
-489,56001384;0,89013280
-489,55001384;0,89013280
-489,54001384;0,89013280
-489,53001385;0,89013280
-489,52001385;0,84322710
-489,51001385;0,89013280
-489,50001385;0,89013280
-489,49001385;0,89013280
-489,48001385;0,89013280
-489,47001385;0,89013280
-489,46001385;0,89013280
-489,45001385;0,89013280
-489,44001385;0,89013280
-489,43001385;0,89013280
-489,42001385;0,89013280
-489,41001385;0,89013280
-489,40001385;0,93688480
-489,39001385;0,89013280
-489,38001385;0,89013280
-489,37001385;0,89013280
-489,36001385;0,89013280
-489,35001385;0,89013280
-489,34001385;0,89013280
-489,33001385;0,89013280
-489,32001385;0,89013280
-489,31001385;0,89013280
